id,label,lang,text,group_id,is_augmented
con-051-v3,consumer,en,Received a damaged wardrobe from an online furniture store. They approved the return but pickup has not happened for six weeks and the money back is stuck pending pickup.,con-051,True
con-052,consumer,en,"A well known salon chain burned my scalp during a smoothening treatment. The dermatologist bill is Rs 12,000. The salon says I signed a consent form so they owe nothing.",con-052,False
con-052-v1,consumer,en,"A well known salon chain burned my scalp during a smoothening treatment. The dermatologist bill is Rs 9,600. The salon says I signed a consent form so they owe nothing.",con-052,True
con-052-v2,consumer,en,"A well known salon chain burned my scalp during a smoothening treatment. The dermatologist bill is Rs 30,000. The salon says I signed a consent form so they owe nothing.",con-052,True
con-052-v3,consumer,en,"A well known salon chain burned my scalp during a smoothening treatment. The dermatologist bill is Rs 4,800. The salon says I signed a consent form so they owe nothing.",con-052,True
con-053,consumer,en,"The society's authorised gas pipeline vendor charged every flat Rs 8,000 for connection but the metering is faulty and bills are three times the normal usage. He refuses recalibration.",con-053,False
con-053-v1,consumer,en,"Sir, The society's authorised gas pipeline vendor charged every apartment Rs 4,800 for connection but the metering is faulty and bills are three times the normal usage. He refuses recalibration.",con-053,True
con-053-v2,consumer,en,"The society's authorised gas pipeline vendor charged every apartment Rs 3,200 for connection but the metering is faulty and bills are three times the normal usage. He refuses recalibration.",con-053,True
con-053-v3,consumer,en,"The society's authorised gas pipeline vendor charged every apartment Rs 16,000 for connection but the metering is faulty and bills are three times the normal usage. He refuses recalibration. What should I do now?",con-053,True
con-054,consumer,en,"I booked a new car by paying Rs 50,000 and the dealer sold my allotted vehicle to someone else who paid more. Now he says wait four more months or take a higher variant.",con-054,False
con-054-v1,consumer,en,"I booked a new car by paying Rs 125,000 and the dealer sold my allotted vehicle to someone else who paid more. Now he says wait four more months or take a higher variant.",con-054,True
con-054-v2,consumer,en,"Sir, I booked a new car by paying Rs 75,000 and the dealer sold my allotted vehicle to someone else who paid more. Now he says wait four more months or take a higher variant.",con-054,True
con-054-v3,consumer,en,"I booked a new car by paying Rs 20,000 and the dealer sold my allotted vehicle to someone else who paid more. Now he says wait four more months or take a higher variant.",con-054,True
con-056,consumer,en,"An ayurvedic clinic advertised a guaranteed hair regrowth package. After paying Rs 35,000 and six months of treatment there is zero result and they say results vary person to person.",con-056,False
con-056-v1,consumer,en,"An ayurvedic clinic advertised a guaranteed hair regrowth package. After paying Rs 21,000 and six months of treatment there is zero result and they say results vary person to person. Is there any legal option for me?",con-056,True
con-056-v2,consumer,en,"An ayurvedic clinic advertised a guaranteed hair regrowth package. After paying Rs 14,000 and six months of treatment there is zero result and they say results vary person to person.",con-056,True
con-056-v3,consumer,en,"An ayurvedic clinic advertised a guaranteed hair regrowth package. After paying Rs 14,000 and six months of treatment there is zero result and they say results vary person to person. Kindly guide me on the next steps.",con-056,True
con-057,consumer,en,"My smart TV's panel developed lines in month ten. Warranty is twelve months but the service centre keeps postponing the visit, clearly waiting for the warranty to lapse.",con-057,False
con-057-v1,consumer,en,"My smart TV's panel developed lines in month ten. Warranty is twelve months but the service centre keeps postponing the visit, clearly waiting for the warranty to lapse. Is there any legal option for me?",con-057,True
con-057-v2,consumer,en,"My smart TV's panel developed lines in month ten. Warranty is twelve months but the service centre keeps postponing the visit, clearly waiting for the warranty to lapse. What should I do now?",con-057,True
con-057-v3,consumer,en,"I need some guidance. My smart TV's panel developed lines in month ten. Warranty is twelve months but the service centre keeps postponing the visit, clearly waiting for the warranty to lapse.",con-057,True
con-058,consumer,hi-rom,"Online se saree mangwai thi maa ke liye 4,500 ki, photo me kuch aur thi, aayi kuch aur. Return window sirf 2 din ka tha jo delivery se pehle hi khatam ho gaya inke app me.",con-058,False
con-058-v1,consumer,hi-rom,"Online se saree mangwai thi maa ke liye 2,700 ki, photo me kuch aur thi, aayi kuch aur. Return window sirf 2 din ka tha jo delivery se pehle hi khatam ho gaya inke app me.",con-058,True
con-058-v2,consumer,hi-rom,"Online se saree mangwai thi maa ke liye 3,600 ki, photo me kuch aur thi, aayi kuch aur. Return window sirf 2 din ka tha jo delivery se pehle hi khatam ho gaya inke app me.",con-058,True
con-058-v3,consumer,hi-rom,"Please help me with this. Online se saree mangwai thi maa ke liye 9,000 ki, photo me kuch aur thi, aayi kuch aur. Return window sirf 2 din ka tha jo delivery se pehle hi khatam ho gaya inke app me.",con-058,True
con-059,consumer,en,The hotel we booked for our anniversary charged us for a sea view suite but gave a room facing the parking lot. Manager refused any adjustment and the booking site says contact the hotel.,con-059,False
con-059-v1,consumer,en,I need some guidance. The hotel we booked for our anniversary charged us for a sea view suite but gave a room facing the parking lot. Manager refused any adjustment and the booking site says contact the hotel.,con-059,True
con-059-v2,consumer,en,The hotel we booked for our anniversary charged us for a sea view suite but gave a room facing the parking lot. Manager refused any adjustment and the booking site says contact the hotel. Please advise.,con-059,True
con-059-v3,consumer,en,"Hello, The hotel we booked for our anniversary charged us for a sea view suite but gave a room facing the parking lot. Manager refused any adjustment and the booking site says contact the hotel.",con-059,True
